event_candidate_id,stable_id,ticker_at_event,event_date,detected_event_type,evidence_date,evidence_form,evidence_item,evidence_url,evidence_summary,label_status,canonical_event_family,canonical_event_type,R,L,E,C,P,X,score_total,manual_grade,training_role,adjudication_note
CAND-16601231050482423640,permaticker:634449,EXNRF,2023-01-30,voluntarydelisting,2023-01-09,SEC Form 6-K issuer release,event-time EXN identity and continued TSX listing,https://www.sec.gov/Archives/edgar/data/1263011/000149315223000984/form6-k.htm,"Excellon announced the January 30 NYSE American exit under ticker EXN, with continued TSX trading under EXN and an application for later U.S. OTC quotation; EXNRF was the post-delisting U.S. OTC identity.",rejected,identity_control,post_delisting_EXNRF_OTC_ticker_substituted_for_event_time_EXN_ticker,0,0,0,3,0,-3,0,rejected,rejected_wrong_ticker_with_primary_event_recovery,Reject EXNRF as the event-time ticker and preserve the January 30 EXN voluntary NYSE American exit separately.
MANUAL-SEC-EXN-20230130-VOLUNTARY-NYSE-AMERICAN-DELISTING,permaticker:634449,EXN,2023-01-30,voluntary_NYSE_American_delisting_with_TSX_continuity_and_transaction_condition,2023-01-09,SEC Form 6-K issuer release,voluntary NYSE American delisting with TSX continuity and La Negra acquisition condition,https://www.sec.gov/Archives/edgar/data/1263011/000149315223000984/form6-k.htm,Excellon expected January 30 to be the last NYSE American trading day under EXN because U.S. listing and reporting burdens outweighed their benefits and the exit was a condition of the pending La Negra mine acquisition; the shares remained listed on TSX and the issuer sought OTC quotation.,verified,delisting_or_suspension,voluntary_NYSE_American_delisting_with_TSX_continuity_and_transaction_condition,1,0,0,3,0,-2,2,B,positive_voluntary_listing_exit_boundary,"B only: U.S. national-exchange and SEC-reporting access narrowed, but the same common equity continued on TSX, OTC quotation was sought and no forced or insolvency cause was disclosed."
CAND-10003479746888781337,permaticker:632613,CIXXF,2023-01-19,voluntarydelisting,2022-12-30,issuer release distributed by Business Wire,event-time CIXX identity and continued TSX listing,https://www.nasdaq.com/press-release/following-previously-announced-confidential-submission-of-draft-registration,CI Financial announced the January 19 NYSE exit under CIXX while its common shares continued on TSX under CIX; CIXXF is a later U.S. OTC-style identity and was not the event-time NYSE ticker.,rejected,identity_control,post_delisting_CIXXF_OTC_ticker_substituted_for_event_time_CIXX_ticker,0,0,0,3,0,-3,0,rejected,rejected_wrong_ticker_with_primary_event_recovery,Reject CIXXF as the event-time ticker and preserve the January 19 CIXX voluntary NYSE exit separately.
MANUAL-ISSUER-CIXX-20230119-VOLUNTARY-NYSE-DELISTING,permaticker:632613,CIXX,2023-01-19,voluntary_NYSE_delisting_with_TSX_continuity_and_US_business_IPO_strategy,2022-12-30,issuer release distributed by Business Wire,voluntary NYSE delisting with TSX continuity and U.S.-business IPO strategy,https://www.nasdaq.com/press-release/following-previously-announced-confidential-submission-of-draft-registration,"CI Financial expected January 19 to be the last NYSE trading day under CIXX. Its board concluded that dual-listing and SEC-reporting costs outweighed the benefits as it pursued a separate U.S.-business IPO, while the same common equity continued on TSX under CIX.",verified,delisting_or_suspension,voluntary_NYSE_delisting_with_TSX_continuity_and_US_business_IPO_strategy,1,0,0,3,0,-2,2,B,positive_voluntary_listing_exit_boundary,"B only: U.S. market access narrowed and no replacement U.S. quotation was arranged, but the equity continued on TSX and the disclosed cause was strategic and cost-based rather than forced distress."
CAND-967164122268999885,permaticker:197277,EVKG,2022-12-23,voluntarydelisting,2022-12-22,issuer release and SEC Form 25,event-time EVK identity and later OTC Pink transition,https://www.prnewswire.com/news-releases/ever-glory-announces-voluntary-delisting-from-the-nasdaq-global-market-301708855.html,Ever-Glory identified EVK as the Nasdaq ticker through the December 23 last trading day and stated that OTC Pink trading would start December 27; EVKG was therefore a post-event OTC identity.,rejected,identity_control,post_delisting_EVKG_OTC_ticker_substituted_for_event_time_EVK_ticker,0,0,0,3,0,-3,0,rejected,rejected_wrong_ticker_with_primary_event_recovery,Reject EVKG as the event-time ticker and preserve the December 23 EVK Nasdaq exit separately.
MANUAL-SEC-EVK-20221223-VOLUNTARY-NASDAQ-DELISTING,permaticker:197277,EVK,2022-12-23,voluntary_Nasdaq_delisting_after_operating_decline_and_unresolved_listing_deficiencies_with_OTC_continuity,2022-12-22,"issuer release, SEC Form 25 and Form 15",voluntary Nasdaq exit after operating deterioration and unresolved listing deficiencies,https://www.prnewswire.com/news-releases/ever-glory-announces-voluntary-delisting-from-the-nasdaq-global-market-301708855.html,"Ever-Glory ended Nasdaq trading under EVK on December 23 after three years of COVID-related sales harm, a fall below one dollar and unresolved minimum-bid noncompliance. The shares moved to OTC Pink on December 27 and the company later reported only 59 holders of record on Form 15.",verified,delisting_or_suspension,voluntary_Nasdaq_delisting_after_operating_decline_and_unresolved_listing_deficiencies_with_OTC_continuity,2,2,1,3,0,-1,7,A,positive_distress_linked_voluntary_listing_exit,"A: the issuer explicitly connected the exit to operating harm, sub-dollar pricing and unresolved listing noncompliance. OTC continuity prevents an A++ or S equity-death label."
CAND-9443199726681514773,permaticker:121781,ZEAL,2022-09-29,voluntarydelisting,2022-08-08,issuer release and SEC Form 25,Nasdaq ADS exit with Copenhagen ordinary-share continuity,https://www.nasdaq.com/press-release/zealand-pharma-announces-voluntary-delisting-of-american-depositary-shares-from-the-u,"Zealand consolidated trading on Nasdaq Copenhagen, where its ordinary shares remained listed, because U.S. ADSs represented less than 1.5% of share capital and the company wanted to reduce costs and prioritize R&D.",verified,delisting_or_suspension,voluntary_Nasdaq_ADS_delisting_with_Copenhagen_market_continuity_and_R_and_D_cost_focus,1,0,0,3,0,-2,2,B,positive_voluntary_ADS_exit_boundary,"B only: the U.S. ADS venue closed, but the underlying ordinary shares retained their primary and more liquid Copenhagen listing and no forced or insolvency cause existed."
CAND-14802061094102104698,permaticker:124675,BRCNF,2022-09-09,voluntarydelisting,2022-09-02,issuer release furnished on Form 6-K,event-time BRCN Nasdaq identity before TSX consolidation,https://www.nasdaq.com/press-release/burcon-announces-delisting-from-nasdaq-capital-market-2022-09-02,Burcon's last Nasdaq session belonged to BRCN; BRCNF was the later U.S. OTC identity. The issuer consolidated trading on TSX after concluding that it was unlikely to cure the one-dollar bid-price deficiency and that Nasdaq costs outweighed limited secondary-market volume.,rejected,identity_control,post_delisting_BRCNF_OTC_ticker_substituted_for_event_time_BRCN_ticker,0,0,0,3,0,-3,0,rejected,rejected_wrong_ticker_with_primary_event_recovery,Reject BRCNF as the event-time Nasdaq ticker and preserve the September 9 BRCN last-trading event separately.
MANUAL-ISSUER-BRCN-20220909-VOLUNTARY-NASDAQ-DELISTING,permaticker:124675,BRCN,2022-09-09,voluntary_Nasdaq_delisting_after_unresolved_bid_price_deficiency_with_TSX_continuity,2022-09-02,issuer release furnished on Form 6-K,voluntary Nasdaq exit after unresolved bid-price deficiency with TSX continuity,https://www.nasdaq.com/press-release/burcon-announces-delisting-from-nasdaq-capital-market-2022-09-02,"Burcon ended Nasdaq trading under BRCN after determining that it was unlikely to regain the one-dollar minimum bid by September 28 and that a share consolidation was not beneficial. Its common shares continued on TSX, the primary venue.",verified,delisting_or_suspension,voluntary_Nasdaq_delisting_after_unresolved_bid_price_deficiency_with_TSX_continuity,1,1,0,3,0,-2,3,B,positive_compliance_linked_voluntary_listing_exit_boundary,"B: the unresolved bid-price issue is real, but the same common shares continued on TSX and no operating collapse, insolvency or old-common impairment was established."
CAND-4681086346537567378,permaticker:166144,PTRCY,2022-09-08,voluntarydelisting,2022-08-12,SEC Form 6-K exhibit,event-time PTR NYSE ADS identity with HKSE and SSE continuity,https://www.sec.gov/Archives/edgar/data/1108329/000119312522219217/d336755dex992.htm,PetroChina's September 8 last NYSE session belonged to ADS ticker PTR; PTRCY was the subsequent OTC ticker. The underlying H and A shares continued on HKSE and SSE.,rejected,identity_control,post_delisting_PTRCY_OTC_ticker_substituted_for_event_time_PTR_ADS_ticker,0,0,0,3,0,-3,0,rejected,rejected_wrong_ticker_with_primary_event_recovery,Reject PTRCY as the event-time ticker and preserve the September 8 PTR ADS listing exit separately.
MANUAL-SEC-PTR-20220908-VOLUNTARY-NYSE-ADS-DELISTING,permaticker:166144,PTR,2022-09-08,voluntary_NYSE_ADS_delisting_with_HKSE_and_SSE_underlying_share_continuity,2022-08-12,SEC Form 6-K exhibit,voluntary NYSE ADS delisting with HKSE and SSE underlying-share continuity,https://www.sec.gov/Archives/edgar/data/1108329/000119312522219217/d336755dex992.htm,"PetroChina ended NYSE ADS trading under PTR because ADSs represented only 0.45% of total capital, trading was limited, regulatory administration was burdensome and NYSE had not been used for follow-on financing; HKSE and SSE listings remained available and ADS holders could obtain H shares.",verified,delisting_or_suspension,voluntary_NYSE_ADS_delisting_with_HKSE_and_SSE_underlying_share_continuity,1,0,0,3,0,-2,2,B,positive_voluntary_ADS_exit_boundary,"B only: this was a venue and depositary-program contraction with liquid home-market alternatives, not deterioration of the underlying company or common equity."
CAND-4701785437264901137,permaticker:166000,SNPTY,2022-09-08,voluntarydelisting,2022-08-12,SEC Form 6-K,event-time SNP NYSE ADS identity with Hong Kong and Shanghai continuity,https://www.sec.gov/Archives/edgar/data/1123658/000134100422000181/form6-k.htm,China Petroleum & Chemical's September 8 U.S. last-trading event belonged to NYSE ADS ticker SNP; SNPTY was the later OTC identity. The underlying shares remained listed in Hong Kong and Shanghai.,rejected,identity_control,post_delisting_SNPTY_OTC_ticker_substituted_for_event_time_SNP_ADS_ticker,0,0,0,3,0,-3,0,rejected,rejected_wrong_ticker_with_primary_event_recovery,Reject SNPTY as the event-time ticker and preserve the September 8 SNP ADS listing exit separately.
MANUAL-SEC-SNP-20220908-VOLUNTARY-NYSE-ADS-DELISTING,permaticker:166000,SNP,2022-09-08,voluntary_NYSE_ADS_delisting_with_Hong_Kong_and_Shanghai_underlying_share_continuity,2022-08-12,SEC Form 6-K,voluntary NYSE ADS delisting with Hong Kong and Shanghai underlying-share continuity,https://www.sec.gov/Archives/edgar/data/1123658/000134100422000181/form6-k.htm,"China Petroleum & Chemical ended NYSE ADS trading under SNP after citing the small ADS share base, limited ADS volume and long-term U.S. reporting burden. Its ordinary shares continued in Hong Kong and Shanghai.",verified,delisting_or_suspension,voluntary_NYSE_ADS_delisting_with_Hong_Kong_and_Shanghai_underlying_share_continuity,1,0,0,3,0,-2,2,B,positive_voluntary_ADS_exit_boundary,B only: the U.S. ADS venue ended for cost and volume reasons while the underlying equity retained its home-market listings.
CAND-15542262695504282924,permaticker:166226,SHIIY,2022-09-02,voluntarydelisting,2022-08-12,SEC Form 6-K exhibit,event-time SHI NYSE ADS identity with HKEX and SSE continuity,https://www.sec.gov/Archives/edgar/data/908732/000119312522219187/d392831dex991.htm,Sinopec Shanghai Petrochemical's September 2 last NYSE session belonged to ADS ticker SHI; SHIIY was a later OTC identity. The underlying H and A shares retained Hong Kong and Shanghai listings.,rejected,identity_control,post_delisting_SHIIY_OTC_ticker_substituted_for_event_time_SHI_ADS_ticker,0,0,0,3,0,-3,0,rejected,rejected_wrong_ticker_with_primary_event_recovery,Reject SHIIY as the event-time ticker and preserve the September 2 SHI ADS last-trading event separately.
MANUAL-SEC-SHI-20220902-VOLUNTARY-NYSE-ADS-DELISTING,permaticker:166226,SHI,2022-09-02,voluntary_NYSE_ADS_delisting_with_HKEX_and_SSE_underlying_share_continuity,2022-08-12,SEC Form 6-K exhibit,voluntary NYSE ADS delisting with HKEX and SSE underlying-share continuity,https://www.sec.gov/Archives/edgar/data/908732/000119312522219187/d392831dex991.htm,"Sinopec Shanghai Petrochemical ended NYSE ADS trading under SHI after citing the small ADS share base, limited trading volume and U.S. administrative cost. The underlying Class H and A shares continued in Hong Kong and Shanghai.",verified,delisting_or_suspension,voluntary_NYSE_ADS_delisting_with_HKEX_and_SSE_underlying_share_continuity,1,0,0,3,0,-2,2,B,positive_voluntary_ADS_exit_boundary,"B only: an ADS and reporting-cost decision with home-market continuity is not forced delisting, insolvency or old-common impairment."
CAND-17267141230909173555,permaticker:166504,LFCHY,2022-09-01,voluntarydelisting,2022-08-12,issuer announcement later reproduced in SEC annual report,event-time LFC NYSE ADS identity before LFCHY OTC trading,https://www.sec.gov/Archives/edgar/data/1268896/000119312523105600/d469104dex991.pdf,China Life's September 1 last NYSE session belonged to ADS ticker LFC; LFCHY was the later OTC identity. The ADSs represented underlying H shares that continued on HKEX.,rejected,identity_control,post_delisting_LFCHY_OTC_ticker_substituted_for_event_time_LFC_ADS_ticker,0,0,0,3,0,-3,0,rejected,rejected_wrong_ticker_with_primary_event_recovery,Reject LFCHY as the event-time ticker and preserve the September 1 LFC ADS last-trading event separately.
